Province/State,Country/Region,Lat,Long,Date,Value
"Boone, IN",US,40.0106,-86.4997,1/27/2020,0
"Boone, IN",US,40.0106,-86.4997,1/26/2020,0
"Boone, IN",US,40.0106,-86.4997,1/25/2020,0
"Boone, IN",US,40.0106,-86.4997,1/24/2020,0
"Boone, IN",US,40.0106,-86.4997,1/23/2020,0
"Boone, IN",US,40.0106,-86.4997,1/22/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/15/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/14/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/13/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/12/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/11/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/10/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/9/2020,3
"Broward County, FL",US,26.1901,-80.3659,3/8/2020,2
"Broward County, FL",US,26.1901,-80.3659,3/7/2020,2
"Broward County, FL",US,26.1901,-80.3659,3/6/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/5/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/4/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/3/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/2/2020,0
"Broward County, FL",US,26.1901,-80.3659,3/1/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/29/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/28/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/27/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/26/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/25/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/24/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/23/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/22/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/21/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/20/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/19/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/18/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/17/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/16/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/15/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/14/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/13/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/12/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/11/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/10/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/9/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/8/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/7/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/6/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/5/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/4/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/3/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/2/2020,0
"Broward County, FL",US,26.1901,-80.3659,2/1/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/31/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/30/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/29/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/28/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/27/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/26/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/25/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/24/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/23/2020,0
"Broward County, FL",US,26.1901,-80.3659,1/22/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/15/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/14/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/13/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/12/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/11/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/10/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/9/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/8/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/7/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/6/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/5/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/4/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/3/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/2/2020,0
"Bucks, PA",US,40.4108,-75.2479,3/1/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/29/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/28/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/27/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/26/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/25/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/24/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/23/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/22/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/21/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/20/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/19/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/18/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/17/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/16/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/15/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/14/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/13/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/12/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/11/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/10/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/9/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/8/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/7/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/6/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/5/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/4/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/3/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/2/2020,0
"Bucks, PA",US,40.4108,-75.2479,2/1/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/31/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/30/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/29/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/28/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/27/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/26/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/25/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/24/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/23/2020,0
"Bucks, PA",US,40.4108,-75.2479,1/22/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/15/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/14/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/13/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/12/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/11/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/10/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/9/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/8/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/7/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/6/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/5/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/4/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/3/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/2/2020,0
"Burlington, NJ",US,40.0712,-74.8649,3/1/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/29/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/28/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/27/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/26/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/25/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/24/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/23/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/22/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/21/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/20/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/19/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/18/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/17/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/16/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/15/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/14/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/13/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/12/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/11/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/10/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/9/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/8/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/7/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/6/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/5/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/4/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/3/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/2/2020,0
"Burlington, NJ",US,40.0712,-74.8649,2/1/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/31/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/30/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/29/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/28/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/27/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/26/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/25/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/24/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/23/2020,0
"Burlington, NJ",US,40.0712,-74.8649,1/22/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/15/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/14/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/13/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/12/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/11/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/10/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/9/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/8/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/7/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/6/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/5/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/4/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/3/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/2/2020,0
"Calaveras, CA",US,38.196,-120.6805,3/1/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/29/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/28/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/27/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/26/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/25/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/24/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/23/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/22/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/21/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/20/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/19/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/18/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/17/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/16/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/15/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/14/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/13/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/12/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/11/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/10/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/9/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/8/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/7/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/6/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/5/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/4/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/3/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/2/2020,0
"Calaveras, CA",US,38.196,-120.6805,2/1/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/31/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/30/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/29/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/28/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/27/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/26/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/25/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/24/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/23/2020,0
"Calaveras, CA",US,38.196,-120.6805,1/22/2020,0
California,US,36.1162,-119.6816,3/15/2020,426
California,US,36.1162,-119.6816,3/14/2020,340
California,US,36.1162,-119.6816,3/13/2020,282
California,US,36.1162,-119.6816,3/12/2020,221
California,US,36.1162,-119.6816,3/11/2020,177
California,US,36.1162,-119.6816,3/10/2020,144
California,US,36.1162,-119.6816,3/9/2020,0
California,US,36.1162,-119.6816,3/8/2020,0
California,US,36.1162,-119.6816,3/7/2020,0
California,US,36.1162,-119.6816,3/6/2020,0
California,US,36.1162,-119.6816,3/5/2020,0
California,US,36.1162,-119.6816,3/4/2020,0
California,US,36.1162,-119.6816,3/3/2020,0
California,US,36.1162,-119.6816,3/2/2020,0
California,US,36.1162,-119.6816,3/1/2020,0
California,US,36.1162,-119.6816,2/29/2020,0
California,US,36.1162,-119.6816,2/28/2020,0
California,US,36.1162,-119.6816,2/27/2020,0
California,US,36.1162,-119.6816,2/26/2020,0
California,US,36.1162,-119.6816,2/25/2020,0
California,US,36.1162,-119.6816,2/24/2020,0
California,US,36.1162,-119.6816,2/23/2020,0
California,US,36.1162,-119.6816,2/22/2020,0
California,US,36.1162,-119.6816,2/21/2020,0
California,US,36.1162,-119.6816,2/20/2020,0
California,US,36.1162,-119.6816,2/19/2020,0
California,US,36.1162,-119.6816,2/18/2020,0
California,US,36.1162,-119.6816,2/17/2020,0
California,US,36.1162,-119.6816,2/16/2020,0
California,US,36.1162,-119.6816,2/15/2020,0
California,US,36.1162,-119.6816,2/14/2020,0
California,US,36.1162,-119.6816,2/13/2020,0
California,US,36.1162,-119.6816,2/12/2020,0
California,US,36.1162,-119.6816,2/11/2020,0
California,US,36.1162,-119.6816,2/10/2020,0
California,US,36.1162,-119.6816,2/9/2020,0
California,US,36.1162,-119.6816,2/8/2020,0
California,US,36.1162,-119.6816,2/7/2020,0
California,US,36.1162,-119.6816,2/6/2020,0
California,US,36.1162,-119.6816,2/5/2020,0
California,US,36.1162,-119.6816,2/4/2020,0
California,US,36.1162,-119.6816,2/3/2020,0
California,US,36.1162,-119.6816,2/2/2020,0
California,US,36.1162,-119.6816,2/1/2020,0
California,US,36.1162,-119.6816,1/31/2020,0
California,US,36.1162,-119.6816,1/30/2020,0
California,US,36.1162,-119.6816,1/29/2020,0
California,US,36.1162,-119.6816,1/28/2020,0
California,US,36.1162,-119.6816,1/27/2020,0
California,US,36.1162,-119.6816,1/26/2020,0
California,US,36.1162,-119.6816,1/25/2020,0
California,US,36.1162,-119.6816,1/24/2020,0
California,US,36.1162,-119.6816,1/23/2020,0
California,US,36.1162,-119.6816,1/22/2020,0
"Camden, NC",US,34.2465,-80.607,3/15/2020,0
"Camden, NC",US,34.2465,-80.607,3/14/2020,0
"Camden, NC",US,34.2465,-80.607,3/13/2020,0
"Camden, NC",US,34.2465,-80.607,3/12/2020,0
"Camden, NC",US,34.2465,-80.607,3/11/2020,0
"Camden, NC",US,34.2465,-80.607,3/10/2020,0
"Camden, NC",US,34.2465,-80.607,3/9/2020,0
"Camden, NC",US,34.2465,-80.607,3/8/2020,0
"Camden, NC",US,34.2465,-80.607,3/7/2020,0
"Camden, NC",US,34.2465,-80.607,3/6/2020,0
"Camden, NC",US,34.2465,-80.607,3/5/2020,0
"Camden, NC",US,34.2465,-80.607,3/4/2020,0
"Camden, NC",US,34.2465,-80.607,3/3/2020,0
"Camden, NC",US,34.2465,-80.607,3/2/2020,0
"Camden, NC",US,34.2465,-80.607,3/1/2020,0
"Camden, NC",US,34.2465,-80.607,2/29/2020,0
"Camden, NC",US,34.2465,-80.607,2/28/2020,0
"Camden, NC",US,34.2465,-80.607,2/27/2020,0
"Camden, NC",US,34.2465,-80.607,2/26/2020,0
"Camden, NC",US,34.2465,-80.607,2/25/2020,0
"Camden, NC",US,34.2465,-80.607,2/24/2020,0
"Camden, NC",US,34.2465,-80.607,2/23/2020,0
"Camden, NC",US,34.2465,-80.607,2/22/2020,0
"Camden, NC",US,34.2465,-80.607,2/21/2020,0
"Camden, NC",US,34.2465,-80.607,2/20/2020,0
"Camden, NC",US,34.2465,-80.607,2/19/2020,0
"Camden, NC",US,34.2465,-80.607,2/18/2020,0
"Camden, NC",US,34.2465,-80.607,2/17/2020,0
"Camden, NC",US,34.2465,-80.607,2/16/2020,0
"Camden, NC",US,34.2465,-80.607,2/15/2020,0
"Camden, NC",US,34.2465,-80.607,2/14/2020,0
"Camden, NC",US,34.2465,-80.607,2/13/2020,0
"Camden, NC",US,34.2465,-80.607,2/12/2020,0
"Camden, NC",US,34.2465,-80.607,2/11/2020,0
"Camden, NC",US,34.2465,-80.607,2/10/2020,0
"Camden, NC",US,34.2465,-80.607,2/9/2020,0
"Camden, NC",US,34.2465,-80.607,2/8/2020,0
"Camden, NC",US,34.2465,-80.607,2/7/2020,0
"Camden, NC",US,34.2465,-80.607,2/6/2020,0
"Camden, NC",US,34.2465,-80.607,2/5/2020,0
"Camden, NC",US,34.2465,-80.607,2/4/2020,0
"Camden, NC",US,34.2465,-80.607,2/3/2020,0
"Camden, NC",US,34.2465,-80.607,2/2/2020,0
"Camden, NC",US,34.2465,-80.607,2/1/2020,0
"Camden, NC",US,34.2465,-80.607,1/31/2020,0
"Camden, NC",US,34.2465,-80.607,1/30/2020,0
"Camden, NC",US,34.2465,-80.607,1/29/2020,0
"Camden, NC",US,34.2465,-80.607,1/28/2020,0
"Camden, NC",US,34.2465,-80.607,1/27/2020,0
"Camden, NC",US,34.2465,-80.607,1/26/2020,0
"Camden, NC",US,34.2465,-80.607,1/25/2020,0
"Camden, NC",US,34.2465,-80.607,1/24/2020,0
"Camden, NC",US,34.2465,-80.607,1/23/2020,0
"Camden, NC",US,34.2465,-80.607,1/22/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/15/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/14/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/13/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/12/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/11/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/10/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/9/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/8/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/7/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/6/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/5/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/4/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/3/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/2/2020,0
"Camden, NJ",US,39.9259,-75.1196,3/1/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/29/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/28/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/27/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/26/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/25/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/24/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/23/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/22/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/21/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/20/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/19/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/18/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/17/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/16/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/15/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/14/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/13/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/12/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/11/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/10/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/9/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/8/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/7/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/6/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/5/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/4/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/3/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/2/2020,0
"Camden, NJ",US,39.9259,-75.1196,2/1/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/31/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/30/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/29/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/28/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/27/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/26/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/25/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/24/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/23/2020,0
"Camden, NJ",US,39.9259,-75.1196,1/22/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/15/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/14/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/13/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/12/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/11/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/10/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/9/2020,1
"Carver County, MN",US,44.8254,-93.7842,3/8/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/7/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/6/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/5/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/4/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/3/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/2/2020,0
"Carver County, MN",US,44.8254,-93.7842,3/1/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/29/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/28/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/27/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/26/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/25/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/24/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/23/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/22/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/21/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/20/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/19/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/18/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/17/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/16/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/15/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/14/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/13/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/12/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/11/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/10/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/9/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/8/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/7/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/6/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/5/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/4/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/3/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/2/2020,0
"Carver County, MN",US,44.8254,-93.7842,2/1/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/31/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/30/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/29/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/28/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/27/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/26/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/25/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/24/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/23/2020,0
"Carver County, MN",US,44.8254,-93.7842,1/22/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/15/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/14/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/13/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/12/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/11/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/10/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/9/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/8/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/7/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/6/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/5/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/4/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/3/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/2/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,3/1/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/29/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/28/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/27/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/26/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/25/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/24/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/23/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/22/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/21/2020,0
"Charles Mix, SD",US,43.0985,-98.3965,2/20/2020,0
